date,PM2.5
2024-10-11,105.97208333333333
2024-10-12,95.84750000000001
2024-10-13,66.66666666666667
2024-10-14,53.305416666666666
2024-10-15,48.874583333333334
2024-10-16,46.388749999999995
2024-10-17,57.861250000000005
2024-10-18,41.65291666666666
2024-10-19,39.583333333333336
2024-10-20,48.25
2024-10-21,69.0
2024-10-22,62.861250000000005
2024-10-23,28.222083333333334
2024-10-24,51.444583333333334
2024-10-25,85.22208333333333
2024-10-26,71.34708333333333
2024-10-27,35.84708333333334
2024-10-28,35.805416666666666
2024-10-29,42.208333333333336
2024-10-30,64.73625
2024-10-31,117.04166666666667
2024-11-01,115.2932
2024-11-02,67.625
2024-11-03,87.11125
2024-11-04,89.15249999999999
2024-11-05,74.41666666666667
2024-11-06,69.91666666666667
2024-11-07,106.125
2024-11-08,101.0
2024-11-09,130.66625
2024-11-10,120.91666666666667
2024-11-11,117.875
2024-11-12,103.36125
2024-11-13,86.62541666666668
2024-11-14,99.77749999999999
2024-11-15,75.75041666666667
2024-11-16,54.8475
2024-11-17,57.625
2024-11-18,80.06958333333334
2024-11-19,53.013749999999995
2024-11-20,46.763749999999995
2024-11-21,60.500416666666666
2024-11-22,60.541666666666664
2024-11-23,62.458333333333336
2024-11-24,78.52791666666667
2024-11-25,112.63916666666667
2024-11-26,36.97208333333334
2024-11-27,41.819583333333334
2024-11-28,33.48625
2024-11-29,57.611250000000005
2024-11-30,93.80583333333334
2024-12-01,87.04
2024-12-02,82.93083333333333
2024-12-03,41.48625
2024-12-04,62.708333333333336
2024-12-05,66.20833333333333
2024-12-06,85.875
2024-12-07,73.80583333333333
2024-12-08,35.05583333333333
2024-12-09,73.375
2024-12-10,157.23625
2024-12-11,72.29166666666667
2024-12-12,37.666666666666664
2024-12-13,44.625
2024-12-14,52.8475
2024-12-15,65.76375
2024-12-16,82.36125
2024-12-17,122.47208333333333
2024-12-18,53.708333333333336
2024-12-19,87.83333333333333
2024-12-20,82.20875
2024-12-21,103.0
2024-12-22,130.11083333333332
2024-12-23,124.375
2024-12-24,93.98583333333333
2024-12-25,148.43041666666667
2024-12-26,96.86125
2024-12-27,49.958333333333336
2024-12-28,44.16708333333333
2024-12-29,78.59708333333333
2024-12-30,100.27791666666667
2024-12-31,97.16624999999999
2025-01-01,138.79166666666666
2025-01-02,143.625
2025-01-03,129.86125
2025-01-04,117.34708333333333
2025-01-05,104.51375
2025-01-06,114.88875
2025-01-07,137.12541666666667
2025-01-08,74.65291666666667
2025-01-09,116.04166666666667
2025-01-10,48.548750000000005
2025-01-11,60.132083333333334
2025-01-12,79.15958333333333
2025-01-13,111.875
2025-01-14,105.29166666666667
2025-01-15,130.29833333333332
2025-01-16,98.15958333333333
2025-01-17,97.46541666666667
2025-01-18,122.19458333333334
2025-01-19,124.67375
2025-01-20,160.285
2025-01-21,115.81916666666666
2025-01-22,75.50208333333333
2025-01-23,47.6875
2025-01-24,52.14625
2025-01-25,45.430416666666666
2025-01-26,23.020833333333332
2025-01-27,48.63166666666667
2025-01-28,59.104166666666664
2025-01-29,109.88208333333334
2025-01-30,70.36791666666666
2025-01-31,39.65958333333334
2025-02-01,33.464999999999996
2025-02-02,31.41625
2025-02-03,22.63208333333333
2025-02-04,31.44666666666667
2025-02-05,58.430416666666666
2025-02-06,75.77041666666666
2025-02-07,18.8125
2025-02-08,26.270833333333332
2025-02-09,46.6875
2025-02-10,105.20166666666667
2025-02-11,119.16666666666667
2025-02-12,115.57625
2025-02-13,86.25
2025-02-14,63.22875
2025-02-15,50.666666666666664
2025-02-16,29.59
2025-02-17,44.979166666666664
2025-02-18,32.916666666666664
2025-02-19,44.26416666666666
2025-02-20,61.17333333333334
2025-02-21,57.375
2025-02-22,66.45125
2025-02-23,34.76375
2025-02-24,31.74291666666667
2025-02-25,42.923750000000005
2025-02-26,40.583333333333336
2025-02-27,84.5625
2025-02-28,59.75666666666667
2025-03-01,50.416666666666664
2025-03-02,35.875
2025-03-03,40.208333333333336
2025-03-04,45.125
2025-03-05,48.21541666666667
2025-03-06,39.854166666666664
2025-03-07,36.069583333333334
2025-03-08,69.86791666666666
2025-03-09,107.27791666666667
2025-03-10,97.52791666666667
2025-03-11,64.45833333333333
2025-03-12,37.770833333333336
2025-03-13,34.367916666666666
2025-03-14,44.479166666666664
2025-03-15,37.645833333333336
2025-03-16,25.048333333333332
2025-03-17,52.729166666666664
2025-03-18,54.77791666666667
2025-03-19,47.4725
2025-03-20,110.45791666666666
2025-03-21,136.98625
2025-03-22,119.65291666666667
2025-03-23,88.66666666666667
2025-03-24,92.65249999999999
2025-03-25,71.67999999999999
2025-03-26,57.4725
2025-03-27,53.8475
2025-03-28,66.125
2025-03-29,56.263749999999995
2025-03-30,23.73625
2025-03-31,35.88916666666667
2025-04-01,55.6525
2025-04-02,101.47208333333333
2025-04-03,90.34750000000001
2025-04-04,72.86125
2025-04-05,64.98625
2025-04-06,94.23625
2025-04-07,87.93041666666666
2025-04-08,78.625
2025-04-09,62.3475
2025-04-10,57.375
2025-04-11,64.45833333333333
2025-04-12,78.375
2025-04-13,65.55541666666666
2025-04-14,84.7225
2025-04-15,100.30541666666666
2025-04-16,113.33333333333333
2025-04-17,67.40291666666667
2025-04-18,69.68041666666666
2025-04-19,66.83333333333333
2025-04-20,49.45791666666667
2025-04-21,64.08333333333333
2025-04-22,69.93041666666666
2025-04-23,66.01375
2025-04-24,56.583333333333336
2025-04-25,38.625
2025-04-26,51.986250000000005
2025-04-27,48.875
2025-04-28,41.23625
2025-04-29,94.02791666666667
2025-04-30,57.138749999999995
2025-05-01,47.1068
2025-05-02,63.791666666666664
2025-05-03,51.61083333333334
2025-05-04,43.513749999999995
2025-05-05,47.73583333333334
2025-05-06,45.111250000000005
2025-05-07,38.98625
2025-05-08,50.180416666666666
2025-05-09,50.541666666666664
2025-05-10,69.5
2025-05-11,26.31958333333333
2025-05-12,67.37458333333333
2025-05-13,68.68041666666666
2025-05-14,47.708333333333336
2025-05-15,42.97208333333333
2025-05-16,42.38875
2025-05-17,35.75
2025-05-18,39.208333333333336
2025-05-19,46.708333333333336
2025-05-20,55.291666666666664
2025-05-21,41.86083333333333
2025-05-22,37.22208333333334
2025-05-23,38.569583333333334
2025-05-24,35.11125
2025-05-25,28.5275
2025-05-26,34.805416666666666
2025-05-27,69.11125
2025-05-28,69.05583333333333
2025-05-29,30.735833333333332
2025-05-30,30.847083333333334
2025-05-31,38.541666666666664
2025-06-01,28.597083333333334
2025-06-02,40.666666666666664
2025-06-03,29.194166666666664
2025-06-04,40.305416666666666
2025-06-05,47.02791666666667
2025-06-06,33.45791666666667
2025-06-07,33.15291666666666
2025-06-08,59.6525
2025-06-09,39.25
2025-06-10,33.319583333333334
2025-06-11,41.19416666666667
2025-06-12,54.965
2025-06-13,26.92375
2025-06-14,41.388749999999995
2025-06-15,50.333333333333336
2025-06-16,32.729166666666664
2025-06-17,51.958333333333336
2025-06-18,49.90291666666667
2025-06-19,47.86833333333333
2025-06-20,93.625
2025-06-21,30.01375
2025-06-22,31.916666666666668
2025-06-23,39.625
2025-06-24,69.125
2025-06-25,33.444583333333334
2025-06-26,34.902499999999996
2025-06-27,31.666666666666668
2025-06-28,28.610833333333332
2025-06-29,40.48625
2025-06-30,30.097083333333334
