date,PM2.5,AQI,CO,NO2,O3,PM10,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed
2022-04-22,38.48583333333333,107.0,149.7125,11.970833333333333,62.5,54.57083333333333,24.375,74.33333333333333,0.0,1007.8333333333334,74.75,25.495833333333334,1.3666666666666665,2.8733333333333335
2022-04-23,50.208333333333336,137.125,155.96666666666667,13.029166666666667,60.32083333333333,70.72083333333333,22.208333333333332,71.20833333333333,0.0,1006.2916666666666,80.70833333333333,27.079166666666666,2.0958333333333337,2.40125
2022-04-24,38.333333333333336,109.0,133.70000000000002,10.487499999999999,68.0,54.612500000000004,20.6125,88.41666666666667,0.0,1003.625,86.0,27.045833333333334,1.7333333333333334,2.4562500000000003
2022-04-25,49.7225,136.29166666666666,131.19166666666666,8.625,75.125,71.08333333333333,21.125,62.333333333333336,0.0,1002.5416666666666,81.29166666666667,28.391666666666666,2.6833333333333336,2.38625
2022-04-26,50.7775,138.29166666666666,142.61666666666667,9.5,76.5,72.29166666666667,21.97083333333333,79.54166666666667,0.0,1002.375,81.95833333333333,28.400000000000002,3.0124999999999997,2.762916666666667
2022-04-27,44.4725,124.41666666666667,109.58749999999999,8.137500000000001,60.30416666666667,63.833333333333336,17.654166666666665,87.20833333333333,0.0,1004.3333333333334,82.08333333333333,28.483333333333334,1.6166666666666665,2.3733333333333335
2022-04-28,29.222083333333334,87.25,87.31666666666666,7.1125,53.083333333333336,42.17916666666667,15.737499999999999,99.79166666666667,0.0,1006.2916666666666,86.95833333333333,27.458333333333332,1.5666666666666667,2.485
2022-04-29,36.875,106.125,90.79583333333333,11.291666666666666,42.958333333333336,53.458333333333336,22.84583333333333,92.04166666666667,0.0,1007.5833333333334,86.5,27.0625,1.0791666666666666,2.1370833333333334
2022-04-30,40.125,114.875,110.0625,13.525,48.90416666666667,56.94583333333333,25.416666666666668,66.33333333333333,0.0,1007.5833333333334,79.125,28.645833333333332,2.379166666666667,2.7495833333333333
2022-05-01,24.51375,77.25,127.2375,5.8500000000000005,91.82083333333333,34.125,16.845833333333335,62.666666666666664,0.84375,1011.5416666666666,62.041666666666664,24.03333333333333,1.1125,3.497916666666667
2022-05-02,48.083333333333336,127.33333333333333,147.5875,10.0,97.25,66.09583333333333,27.791666666666668,75.41666666666667,0.16666666666666666,1014.75,41.041666666666664,24.504166666666666,2.2666666666666666,3.23375
2022-05-03,75.69458333333334,172.0,265.0,31.775000000000002,80.10833333333333,105.79166666666667,45.93333333333334,25.208333333333332,0.020833333333333332,1014.9583333333334,51.375,24.854166666666668,3.279166666666667,1.9541666666666666
2022-05-04,124.375,188.625,405.2791666666667,38.266666666666666,102.9875,173.38750000000002,48.875,21.791666666666668,0.53125,1012.9583333333334,49.791666666666664,25.333333333333332,3.2916666666666665,2.0116666666666667
2022-05-05,139.73625,196.875,400.33750000000003,27.066666666666666,116.1125,193.975,42.666666666666664,45.0,0.0625,1010.2083333333334,63.333333333333336,25.8875,1.9625000000000001,2.046666666666667
2022-05-06,129.55541666666667,199.66666666666666,373.02500000000003,31.416666666666668,74.30416666666666,179.875,40.958333333333336,84.66666666666667,0.03125,1009.5833333333334,72.16666666666667,26.675,1.3583333333333334,1.7470833333333333
2022-05-07,80.22208333333333,170.58333333333334,229.725,21.458333333333332,66.09583333333333,112.125,29.650000000000002,81.20833333333333,0.20833333333333334,1009.5,81.41666666666667,26.879166666666666,1.2833333333333334,1.9841666666666666
2022-05-08,76.38916666666667,170.375,189.7458333333333,20.916666666666668,56.237500000000004,106.3875,26.208333333333332,90.41666666666667,0.09375,1008.9583333333334,87.0,26.333333333333332,1.7833333333333334,2.622916666666667
